Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
159,https://events.hmcpl.org/index.php/location/tillman-d-hill-public-library-hazel-green/meeting-room,Meeting Room | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""metadata__title"">Fees</h4>"
16,https://events.hmcpl.org/gurley-public-library,Gurley Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Contact us</h2>"
16,https://events.hmcpl.org/gurley-public-library,Gurley Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Hours</h2>"
160,https://events.hmcpl.org/event/2026-03-07/author-talk-betty-bolte,Author Talk with Betty Bolté | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
160,https://events.hmcpl.org/event/2026-03-07/author-talk-betty-bolte,Author Talk with Betty Bolté | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
160,https://events.hmcpl.org/event/2026-03-07/author-talk-betty-bolte,Author Talk with Betty Bolté | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
161,https://events.hmcpl.org/event/2026-03-07/family-craft,Family Craft | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
161,https://events.hmcpl.org/event/2026-03-07/family-craft,Family Craft | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
161,https://events.hmcpl.org/event/2026-03-07/family-craft,Family Craft | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
162,https://events.hmcpl.org/event/2026-03-07/frankensteins-pet-peeves-book-club,Frankenstein's Pet Peeves Book Club | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/HHvkoBmMrYez5GdD8"" class=""more-link more-link--reversed"">"
162,https://events.hmcpl.org/event/2026-03-07/frankensteins-pet-peeves-book-club,Frankenstein's Pet Peeves Book Club | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">North Huntsville Public Library</h3>"
162,https://events.hmcpl.org/event/2026-03-07/frankensteins-pet-peeves-book-club,Frankenstein's Pet Peeves Book Club | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
164,https://events.hmcpl.org/index.php/event/2026-03-08/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
164,https://events.hmcpl.org/index.php/event/2026-03-08/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
164,https://events.hmcpl.org/index.php/event/2026-03-08/mccl-sunday-adult-chess-club,MCCL Sunday Adult Chess Club | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
166,https://events.hmcpl.org/index.php/event/2026-03-08/second-sunday-storytime-1-5-years,Second Sunday Storytime (1-5 years) | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/Y1BXSYGms17wETzJA"" class=""more-link more-link--reversed"">"
166,https://events.hmcpl.org/index.php/event/2026-03-08/second-sunday-storytime-1-5-years,Second Sunday Storytime (1-5 years) | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">South Huntsville Public Library</h3>"
166,https://events.hmcpl.org/index.php/event/2026-03-08/second-sunday-storytime-1-5-years,Second Sunday Storytime (1-5 years) | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
167,https://events.hmcpl.org/event/2026-03-09/first-steps-storytime,First Steps Storytime | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
167,https://events.hmcpl.org/event/2026-03-09/first-steps-storytime,First Steps Storytime | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
167,https://events.hmcpl.org/event/2026-03-09/first-steps-storytime,First Steps Storytime | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
168,https://events.hmcpl.org/index.php/event/2026-03-09/baby-lapsit,Baby Lapsit | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
168,https://events.hmcpl.org/index.php/event/2026-03-09/baby-lapsit,Baby Lapsit | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
168,https://events.hmcpl.org/index.php/event/2026-03-09/baby-lapsit,Baby Lapsit | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
169,https://events.hmcpl.org/event/2026-03-09/homeschool-artist-education,Homeschool Art(ist) Education | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/S3aBS2tHwR984E8y9"" class=""more-link more-link--reversed"">"
169,https://events.hmcpl.org/event/2026-03-09/homeschool-artist-education,Homeschool Art(ist) Education | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Triana Public Library</h3>"
169,https://events.hmcpl.org/event/2026-03-09/homeschool-artist-education,Homeschool Art(ist) Education | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
17,https://events.hmcpl.org/madison-public-library,Madison Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Contact us</h2>"
17,https://events.hmcpl.org/madison-public-library,Madison Public Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<h2 class=""detail__heading"">Hours</h2>"
170,https://events.hmcpl.org/event/2026-03-09/ready-set-kindergarten,"Ready, Set, Kindergarten | HMCPL Intercept",serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
170,https://events.hmcpl.org/event/2026-03-09/ready-set-kindergarten,"Ready, Set, Kindergarten | HMCPL Intercept",moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
170,https://events.hmcpl.org/event/2026-03-09/ready-set-kindergarten,"Ready, Set, Kindergarten | HMCPL Intercept",moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
171,https://events.hmcpl.org/event/2026-03-09/breastfeeding-support-group,Breastfeeding Support Group | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
171,https://events.hmcpl.org/event/2026-03-09/breastfeeding-support-group,Breastfeeding Support Group | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
171,https://events.hmcpl.org/event/2026-03-09/breastfeeding-support-group,Breastfeeding Support Group | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
172,https://events.hmcpl.org/event/2026-03-09/jigsaw-puzzle-club,Jigsaw Puzzle Club | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/mw7ZQsLwkDtgNLYc9"" class=""more-link more-link--reversed"">"
172,https://events.hmcpl.org/event/2026-03-09/jigsaw-puzzle-club,Jigsaw Puzzle Club | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">New Hope Public Library</h3>"
172,https://events.hmcpl.org/event/2026-03-09/jigsaw-puzzle-club,Jigsaw Puzzle Club | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
173,https://events.hmcpl.org/event/2026-03-09/american-mah-jongg,American Mah Jongg | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/AFAQj3AskH3rTRo98"" class=""more-link more-link--reversed"">"
173,https://events.hmcpl.org/event/2026-03-09/american-mah-jongg,American Mah Jongg | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Madison Public Library</h3>"
173,https://events.hmcpl.org/event/2026-03-09/american-mah-jongg,American Mah Jongg | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
174,https://events.hmcpl.org/event/2026-03-09/tech-help,Tech Help | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
174,https://events.hmcpl.org/event/2026-03-09/tech-help,Tech Help | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
174,https://events.hmcpl.org/event/2026-03-09/tech-help,Tech Help | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
175,https://events.hmcpl.org/event/2026-03-09/homeschool-library,Homeschool @ the Library | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/VqpW6MfWemAK6SGi6"" class=""more-link more-link--reversed"">"
175,https://events.hmcpl.org/event/2026-03-09/homeschool-library,Homeschool @ the Library | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Monrovia Public Library</h3>"
175,https://events.hmcpl.org/event/2026-03-09/homeschool-library,Homeschool @ the Library | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
176,https://events.hmcpl.org/event/2026-03-09/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,serious,color-contrast,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds,Elements must meet minimum color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=axeAPI,"<a href=""https://goo.gl/maps/ghwQZvjSngb27M1V6"" class=""more-link more-link--reversed"">"
176,https://events.hmcpl.org/event/2026-03-09/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h3 class=""location__title"">Downtown Huntsville Library</h3>"
176,https://events.hmcpl.org/event/2026-03-09/sewing-visible-mending,Sewing: Visible Mending | HMCPL Intercept,moderate,landmark-complementary-is-top-level,Ensure the complementary landmark or aside is at top level,Aside should not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.10/landmark-complementary-is-top-level?application=axeAPI,"<aside class=""location"">"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/mother-goose-storytime-0-3-years"" class=""teaser__image-link"" aria-hidden=""true"">"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/toddler-stories-and-songs"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/storytime-miss-kristin"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/tinker-tots-storytime"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/toddler-time"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/book-buddies-storytime-3-6-years"" class=""teaser__image-link"" aria-hidden=""true"">"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/storytime-ms-fran"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/preschool-stories-and-songs"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/tunes-and-tales-storytime"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-04/mother-goose-storytime-0-3-years"" class=""teaser__image-link"" aria-hidden=""true"">"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,serious,link-in-text-block,Ensure links are distinguished from surrounding text in a way that does not rely on color,Links must be distinguishable without relying on color,https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axeAPI,"<a href=""/taxonomy/term/69"" hreflang=""en"">Story Times</a>"
177,https://events.hmcpl.org/taxonomy/term/69,Story Times | HMCPL Intercept,moderate,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",Page should contain a level-one heading,https://dequeuniversity.com/rules/axe/4.10/page-has-heading-one?application=axeAPI,"<html lang=""en"" dir=""ltr"" prefix=""content: http://purl.org/rss/1.0/modules/content/  dc: http://purl.org/dc/terms/  foaf: http://xmlns.com/foaf/0.1/  og: http://ogp.me/ns#  rdfs: http://www.w3.org/2000/01/rdf-schema#  schema: http://schema.org/  sioc: http://rdfs.org/sioc/ns#  sioct: http://rdfs.org/sioc/types#  skos: http://www.w3.org/2004/02/skos/core#  xsd: http://www.w3.org/2001/XMLSchema# "" class=""no-touchevents js"" data-once=""cvjquery drupal-dialog-deprecation-listener off-canvas"">"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/mother-goose-storytime-0-3-years"" class=""teaser__image-link"" aria-hidden=""true"">"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/toddler-stories-and-songs"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/storytime-miss-kristin"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/tinker-tots-storytime"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/toddler-time"" class=""teaser__image-link"" aria-hidden=""true"">  <img loading=""lazy"" src=""/sites/default/files/styles/4to3_740x556/public/2021-11/Storytime.png?h=fa98897e&amp;itok=PpWI9WjR"" width=""740"" height=""556"" alt=""Storytime"" typeof=""foaf:Image"">


</a>"
178,https://events.hmcpl.org/taxonomy/term/5,Young children (0-5 years) | HMCPL Intercept,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<a href=""/event/2026-03-03/book-buddies-storytime-3-6-years"" class=""teaser__image-link"" aria-hidden=""true"">"
