Source Page,Link,Status,Link Text
"https://urbanafreelibrary.libnet.info/event/3300162","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-07%2000%3A00%3A00&e[0][date_end]=2026-09-07%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/3300162","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-07%2000%3A00%3A00&e[0][date_end]=2026-09-07%2023%3A59%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Labor%20Day&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/13875982","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A15%3A00&e[0][date_end]=2026-09-08%2010%3A40%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Books%20and%20Bounces!&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/13875982","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A15%3A00&e[0][date_end]=2026-09-08%2010%3A40%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Books%20and%20Bounces!&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/13875982","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A15%3A00&e[0][date_end]=2026-09-08%2010%3A40%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Books%20and%20Bounces!&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/13875982","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A15%3A00&e[0][date_end]=2026-09-08%2010%3A40%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Books%20and%20Bounces!&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/13875982","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A15%3A00&e[0][date_end]=2026-09-08%2010%3A40%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Books%20and%20Bounces!&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17239275","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A45%3A00&e[0][date_end]=2026-09-08%2011%3A45%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Play%20%26amp%3B%20Learn%20With%20Me!%20A%20Paving%20Pathways%20Playgroup&e[0][location]=The%20Urbana%20Free%20Library%20-%20Megan%27s%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17239275","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A45%3A00&e[0][date_end]=2026-09-08%2011%3A45%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Play%20%26amp%3B%20Learn%20With%20Me!%20A%20Paving%20Pathways%20Playgroup&e[0][location]=The%20Urbana%20Free%20Library%20-%20Megan%27s%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17239275","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A45%3A00&e[0][date_end]=2026-09-08%2011%3A45%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Play%20%26amp%3B%20Learn%20With%20Me!%20A%20Paving%20Pathways%20Playgroup&e[0][location]=The%20Urbana%20Free%20Library%20-%20Megan%27s%20Reading%20Room",FAILED,""
